,name,team,date,location,opponent,made_field_goals,made_two_point_field_goals,attempted_two_point_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,attempted_free_throws,made_free_throws,offensive_rebounds,defensive_rebounds,assists,blocks,turnovers,steals
2006,Trae Young,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,9.15,6.06,12.34,21.68,3.08,9.34,11.24,9.45,0.95,5.31,9.18,0.24,5.17,0.9
2007,Rudy Gobert,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,5.73,5.73,8.8,8.8,0.0,0.0,6.33,3.74,4.0,11.27,2.71,1.98,1.63,0.85
2008,James Harden,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,8.27,3.79,9.32,21.9,4.48,12.58,12.83,10.94,0.88,8.08,7.6,1.09,6.6,1.28
2009,Joe Ingles,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,4.97,1.71,4.39,10.96,3.26,6.57,2.35,2.16,0.19,1.58,5.87,0.0,0.72,1.26
2010,Kevin Huerter,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,5.52,2.62,6.5,11.81,2.9,5.32,0.86,0.86,0.54,4.75,3.49,0.24,1.18,0.59
2011,Dwight Powell,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,5.52,5.52,6.43,7.32,0.0,0.89,5.09,3.1,1.97,5.99,1.5,0.5,1.72,0.85
2012,Dillon Brooks,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,6.93,3.87,8.27,16.44,3.06,8.17,1.53,1.3,0.79,2.3,2.1,0.48,1.0,0.43
2013,Mikal Bridges,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,2.4,1.95,2.91,4.12,0.45,1.21,1.3,1.0,0.45,2.92,0.46,0.63,1.24,1.37
2014,Lou Williams,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,7.9,4.63,9.13,15.88,3.27,6.75,6.69,6.1,1.24,1.73,6.48,0.24,3.65,0.42
2015,Julius Randle,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,7.04,5.95,12.59,17.43,1.09,4.85,5.3,3.83,1.97,7.88,3.25,0.9,2.41,1.25
2016,RJ Barrett,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,6.07,5.41,10.1,12.68,0.66,2.58,7.29,5.58,0.51,4.99,1.37,0.12,1.86,1.38
2017,John Collins,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,5.0,4.18,8.55,12.37,0.82,3.81,4.06,2.9,2.24,7.22,1.71,2.61,1.4,0.31
2018,Ivica Zubac,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,2.85,2.85,3.94,3.94,0.0,0.0,0.0,0.0,1.96,5.28,0.66,0.78,0.36,0.0
2019,Collin Sexton,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,7.56,6.14,14.04,17.63,1.42,3.59,3.54,3.15,0.88,2.54,2.17,0.38,1.54,0.78
2020,Deandre Ayton,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,7.68,7.68,14.41,14.41,0.0,0.0,1.75,1.04,3.3,6.64,1.84,1.63,1.34,0.75
2021,Patrick Beverley,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,3.0,0.79,2.54,7.66,2.21,5.11,1.31,0.98,0.33,7.05,7.39,0.98,2.21,0.67
2022,Eric Gordon,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,4.89,1.33,4.07,14.97,3.56,10.9,3.61,2.36,0.26,1.82,1.92,0.0,1.08,0.0
2023,Bobby Portis,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,3.07,2.45,5.92,7.94,0.62,2.02,1.63,1.27,2.0,2.51,3.53,0.0,0.48,0.0
2024,Clint Capela,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,7.33,7.33,12.07,12.07,0.0,0.0,4.23,3.7,6.03,9.36,1.2,1.33,0.33,1.18
2025,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,8.04,7.05,9.69,12.11,0.99,2.42,4.18,3.58,3.58,8.04,2.37,1.69,1.87,0.64
2026,Donovan Mitchell,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,6.22,4.51,8.49,13.63,1.71,5.14,1.56,1.41,0.36,2.36,5.53,0.15,1.51,1.02
2027,Khris Middleton,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,8.29,5.78,10.24,15.22,2.52,4.99,5.68,4.97,0.31,6.2,3.66,0.0,0.94,0.67
2028,Jordan Poole,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,2.21,0.63,1.85,6.73,1.58,4.88,1.29,0.91,0.0,1.62,1.85,0.0,0.54,0.55
2029,Cedi Osman,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,4.82,2.85,5.81,10.6,1.97,4.79,1.57,1.0,0.53,4.67,2.06,0.12,1.91,0.15
2030,Glenn Robinson,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,4.89,3.82,6.98,10.73,1.07,3.75,1.51,1.36,1.48,4.14,1.42,0.0,2.12,1.38
2031,John Henson,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,3.13,3.13,4.5,5.28,0.0,0.78,0.61,0.61,1.53,3.27,1.42,0.27,0.78,0.22
2032,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,3.55,2.74,4.84,7.83,0.81,2.99,1.8,1.5,0.31,3.45,3.59,1.14,1.18,1.03
2033,Cameron Johnson,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,0.51,0.27,1.05,3.11,0.24,2.06,1.01,0.5,0.39,1.0,0.19,0.36,0.3,0.0
2034,Brandon Clarke,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,2.82,2.82,5.61,6.37,0.0,0.76,3.51,3.06,1.68,6.29,1.86,1.12,0.49,0.24
2035,Maxi Kleber,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,3.09,1.12,1.65,6.53,1.97,4.88,2.31,1.78,0.48,4.5,1.12,2.07,0.69,0.64
2036,Ersan İlyasova,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,1.07,0.57,1.62,4.38,0.5,2.75,1.07,1.07,0.57,2.71,0.82,0.12,0.15,0.3
2037,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,0.55,0.36,0.79,1.33,0.19,0.53,0.0,0.0,0.0,0.74,3.21,0.0,0.98,0.43
2038,J.J. Barea,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,3.1,2.51,4.43,7.64,0.59,3.21,0.26,0.26,0.59,1.85,4.93,0.0,2.9,0.41
2039,Brook Lopez,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,3.02,2.22,3.67,7.42,0.81,3.75,0.49,0.37,0.54,4.14,0.62,1.62,0.34,0.87
2040,Tim Hardaway,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,5.54,2.88,6.07,11.83,2.66,5.76,3.52,2.14,0.78,4.86,1.39,0.34,0.27,0.44
2041,Damian Jones,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,0.85,0.85,1.07,1.07,0.0,0.0,0.87,0.87,0.56,2.61,0.17,0.61,0.0,0.0
2042,Willie Cauley-Stein,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,2.09,2.09,5.17,5.17,0.0,0.0,1.7,0.8,1.89,4.5,1.3,0.15,1.01,0.3
2043,Landry Shamet,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,1.4,0.58,1.04,5.77,0.82,4.74,0.53,0.53,0.3,1.46,1.44,0.3,0.24,0.31
2044,Bojan Bogdanović,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,8.26,5.25,8.14,16.43,3.01,8.29,4.48,4.35,0.24,2.54,2.18,0.19,2.73,0.0
2045,Joe Harris,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,3.94,2.39,4.12,8.92,1.55,4.79,3.23,2.34,0.82,4.89,2.34,0.15,2.06,0.98
2046,Jerome Robinson,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,0.58,0.3,0.6,1.85,0.27,1.24,0.24,0.24,0.15,0.78,0.37,0.0,0.36,0.0
2047,Jalen Brunson,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,0.9,0.75,2.24,4.05,0.15,1.81,1.07,1.07,0.15,1.15,2.56,0.45,0.0,0.15
2048,DeAndre Jordan,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,3.63,3.63,5.43,5.43,0.0,0.0,1.96,1.37,1.89,6.81,1.08,0.78,1.88,0.31
2049,Seth Curry,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,4.08,2.69,4.68,9.21,1.39,4.54,0.78,0.78,0.45,1.0,2.14,0.45,0.55,0.43
2050,Eric Paschall,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,4.31,4.19,7.82,9.13,0.12,1.3,1.09,0.78,1.56,2.35,2.56,0.0,1.64,1.76
2051,De'Andre Hunter,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,2.63,1.59,2.88,7.19,1.04,4.32,1.02,0.78,0.0,2.57,1.61,0.0,1.31,0.63
2052,Darius Garland,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,6.61,4.61,7.57,13.63,2.0,6.06,1.48,1.48,0.3,1.28,5.13,0.0,2.73,1.38
2053,Maurice Harkless,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,2.47,2.23,2.89,4.0,0.24,1.12,1.43,0.59,1.01,2.93,0.24,0.62,1.2,0.95
2054,Luka Dončić,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,9.03,6.93,14.34,21.11,2.1,6.77,9.91,7.13,1.55,8.06,9.88,0.15,5.12,0.24
2055,Jaren Jackson,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,7.63,3.96,6.23,13.29,3.67,7.06,3.09,2.25,1.97,3.51,1.43,2.11,0.93,0.64
2056,Delon Wright,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,2.21,1.71,3.81,5.22,0.5,1.41,0.92,0.34,1.08,3.36,2.03,0.79,1.18,1.11
2057,Boban Marjanović,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,3.92,3.31,4.74,5.69,0.61,0.95,1.76,1.15,2.58,1.68,0.0,0.0,0.17,0.0
2058,Ben McLemore,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,4.32,1.96,1.96,7.08,2.36,5.11,0.0,0.0,0.78,2.14,1.5,0.34,0.44,0.0
2059,Dean Wade,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,1.0,0.67,0.67,1.0,0.33,0.33,0.41,0.0,0.26,1.33,0.0,0.0,0.59,0.41
2060,Eric Bledsoe,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,7.69,5.77,9.88,14.62,1.92,4.74,4.27,3.85,0.42,2.81,3.96,1.18,1.9,0.93
2061,Kevin Knox,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,2.92,2.08,3.98,7.5,0.83,3.52,2.18,1.27,0.88,2.99,1.11,0.12,0.43,0.0
2062,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,9.11,9.11,14.1,14.52,0.0,0.42,8.53,5.37,1.52,6.24,1.74,1.2,2.54,0.3
2063,Tony Bradley,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,2.46,2.46,3.17,3.17,0.0,0.0,1.33,0.82,2.89,2.91,0.69,0.3,1.41,0.3
2064,Spencer Dinwiddie,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,5.76,4.44,9.07,14.96,1.32,5.89,5.14,3.33,0.85,3.37,8.16,0.36,2.69,0.48
2065,Rodions Kurucs,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,3.04,1.82,2.82,4.87,1.23,2.05,1.31,0.78,0.54,2.86,2.37,0.12,0.69,0.54
2066,Kadeem Allen,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,2.11,1.81,3.16,4.34,0.3,1.18,0.66,0.42,0.42,0.54,1.65,0.3,0.37,0.42
2067,Omari Spellman,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,4.48,1.57,4.1,8.64,2.9,4.54,3.8,2.64,1.66,3.2,2.22,0.91,1.54,1.8
2068,Donte DiVincenzo,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,4.58,2.73,4.48,9.38,1.85,4.9,1.08,0.93,0.93,3.21,1.99,0.0,0.64,2.26
2069,Emmanuel Mudiay,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,5.48,4.32,6.78,10.2,1.15,3.42,1.49,0.92,0.73,3.08,4.23,0.19,0.91,0.43
2070,Alec Burks,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,3.77,2.3,8.64,13.2,1.47,4.55,7.39,7.09,1.55,4.86,3.59,0.34,2.11,0.12
2071,Austin Rivers,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,2.23,2.06,3.97,6.13,0.17,2.17,1.46,1.28,0.0,1.38,1.53,0.0,0.22,1.15
2072,Jordan Clarkson,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,7.11,5.18,9.04,15.24,1.93,6.2,1.38,0.83,0.99,0.84,1.83,0.59,1.11,1.02
2073,Jarrett Allen,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,3.81,3.81,5.46,5.65,0.0,0.19,3.6,1.87,2.3,7.05,1.13,1.16,1.01,0.96
2074,Solomon Hill,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,1.91,1.18,1.41,4.29,0.73,2.88,0.3,0.3,0.19,2.43,2.26,0.0,0.39,0.49
2075,Grayson Allen,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,1.87,0.85,1.76,3.87,1.01,2.11,1.08,1.08,0.54,1.76,0.87,0.0,0.66,0.24
2076,Mitchell Robinson,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,3.24,3.24,3.79,3.79,0.0,0.0,0.3,0.3,1.06,2.71,0.55,0.61,1.47,0.82
2077,Alfonzo McKinnie,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,2.2,2.2,3.74,6.13,0.0,2.38,0.68,0.38,1.29,2.02,1.19,0.3,1.06,1.17
2078,Alen Smailagić,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,1.27,1.08,1.74,2.36,0.19,0.62,1.11,0.8,0.74,1.75,0.57,0.3,0.8,0.12
2079,George Hill,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,2.55,1.44,3.46,6.14,1.11,2.68,1.62,1.05,1.14,1.96,4.68,0.15,0.43,0.87
2080,Caris LeVert,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,4.82,2.89,8.36,13.49,1.93,5.13,3.9,2.4,0.98,1.82,2.25,0.0,2.8,1.02
2081,Wesley Matthews,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,1.46,0.36,0.95,6.08,1.1,5.13,0.0,0.0,0.0,2.15,1.39,0.15,0.24,0.15
2082,Dario Šarić,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,1.84,1.12,1.65,4.03,0.73,2.38,0.63,0.48,0.83,2.46,0.79,0.15,1.39,0.24
2083,DeAndre' Bembry,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,2.79,2.2,3.47,5.84,0.59,2.36,0.48,0.24,0.3,2.33,1.8,0.12,1.83,1.75
2084,Larry Nance,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,4.62,4.26,6.78,8.29,0.36,1.51,0.37,0.24,2.31,6.07,2.09,0.0,1.2,0.92
2085,Aron Baynes,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,3.36,2.77,4.91,7.84,0.59,2.93,2.77,1.74,2.41,5.03,0.63,0.42,1.32,0.3
2086,Dorian Finney-Smith,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,4.99,2.72,3.93,10.17,2.27,6.24,0.86,0.43,3.07,2.64,1.3,0.8,1.21,0.7
2087,Pat Connaughton,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,2.61,2.15,2.78,6.15,0.46,3.37,0.38,0.38,2.01,2.81,0.12,0.69,1.63,0.15
2088,Kyle Korver,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,0.94,0.0,0.79,3.61,0.94,2.82,0.97,0.97,0.36,1.24,1.87,0.12,0.9,0.24
2089,Draymond Green,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,1.32,0.6,2.11,5.75,0.73,3.64,1.16,0.92,0.75,5.86,4.85,1.47,2.46,1.63
2090,Justin Jackson,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,2.68,1.61,3.01,6.05,1.07,3.04,0.3,0.3,0.31,1.58,0.43,0.12,0.54,0.61
2091,Tyler Cook,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,0.45,0.45,0.84,0.84,0.0,0.0,0.55,0.43,0.19,0.87,0.12,0.0,0.0,0.0
2092,Allen Crabbe,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,0.85,0.12,1.51,3.46,0.72,1.95,0.0,0.0,0.19,1.78,0.85,0.0,0.36,0.49
2093,D'Angelo Russell,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,9.18,4.81,8.92,19.88,4.36,10.96,4.16,3.47,0.12,4.18,7.78,0.66,3.11,1.45
2094,Jevon Carter,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,1.35,0.31,1.18,4.15,1.04,2.97,0.24,0.24,0.12,1.39,1.36,0.0,0.0,1.44
2095,Isaiah Hartenstein,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,3.2,3.2,4.43,4.97,0.0,0.54,0.89,0.34,1.69,5.25,1.27,1.69,0.22,0.95
2096,D.J. Wilson,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,0.0,0.0,0.34,1.34,0.0,1.0,0.68,0.34,0.0,1.29,0.54,0.34,0.0,0.0
2097,Sterling Brown,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,1.15,0.27,1.42,3.47,0.88,2.05,0.81,0.81,0.81,3.79,0.81,0.27,0.39,0.61
2098,Taurean Waller-Prince,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,5.71,2.78,3.88,12.3,2.93,8.41,0.0,0.0,0.82,5.09,2.29,0.55,1.7,0.73
2099,Wayne Ellington,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,1.3,0.27,1.38,4.24,1.03,2.86,0.0,0.0,0.34,2.05,1.27,0.0,0.49,0.77
2100,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-01-14,HOME,UTAH JAZZ,1.75,1.28,2.2,3.74,0.48,1.54,0.67,0.52,0.54,1.41,0.54,0.0,0.85,0.42
2101,Brandon Goodwin,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,3.41,2.1,3.87,8.79,1.31,4.92,0.54,0.54,0.42,1.81,1.51,0.0,1.38,0.79
2102,Elfrid Payton,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,5.94,5.75,10.76,12.38,0.19,1.62,1.21,0.6,1.09,3.89,4.49,0.15,1.91,2.09
2103,Antonius Cleveland,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,0.44,0.44,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56,0.0
2104,Tyus Jones,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,2.91,2.23,4.31,6.04,0.69,1.73,0.84,0.72,0.0,1.08,3.86,0.19,1.02,1.43
2105,Danuel House,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,1.89,0.77,1.21,3.99,1.12,2.78,1.11,0.34,0.95,3.09,0.95,0.22,0.49,0.56
2106,Dragan Bender,MILWAUKEE BUCKS,2020-01-14,HOME,NEW YORK KNICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,Tristan Thompson,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,7.48,7.48,11.43,11.62,0.0,0.19,3.48,2.63,5.94,6.78,2.5,1.11,2.89,0.49
2108,JaMychal Green,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,2.26,1.45,2.21,5.46,0.81,3.25,0.24,0.24,2.83,3.88,1.24,0.69,1.16,0.0
2109,Elie Okobo,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,1.58,1.04,1.99,3.37,0.53,1.38,0.84,0.84,0.31,1.7,1.48,0.0,0.5,0.36
2110,Kelly Oubre,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,8.08,5.44,8.64,15.53,2.64,6.89,4.19,3.22,1.02,8.86,0.91,1.02,1.32,1.71
2111,Tyson Chandler,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.54,0.0,0.0,0.27,0.0
2112,Cheick Diallo,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,0.44,0.44,2.11,2.11,0.0,0.0,0.0,0.0,0.56,0.56,0.44,0.0,0.0,0.44
2113,Ty Jerome,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,Rayjon Tucker,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,0.51,0.51,0.75,1.36,0.0,0.61,0.15,0.15,0.15,1.57,0.43,0.0,0.24,0.24
2115,Courtney Lee,DALLAS MAVERICKS,2020-01-14,AWAY,GOLDEN STATE WARRIORS,0.48,0.12,0.54,2.89,0.36,2.35,0.38,0.19,0.39,2.01,1.04,0.31,0.63,1.41
2116,Georges Niang,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,3.46,0.79,1.32,6.63,2.67,5.31,0.59,0.59,0.24,3.05,1.1,0.19,0.19,0.19
2117,Allonzo Trier,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,0.89,0.89,2.22,4.22,0.0,2.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0
2118,P.J. Tucker,HOUSTON ROCKETS,2020-01-14,AWAY,MEMPHIS GRIZZLIES,0.92,0.65,1.14,3.05,0.27,1.91,0.43,0.43,0.82,5.69,0.98,0.39,1.03,0.43
2119,Reggie Bullock,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,4.92,2.79,4.81,11.07,2.13,6.26,0.48,0.24,0.5,0.96,2.28,0.0,0.3,1.98
2120,Vince Carter,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,1.01,0.3,0.85,3.91,0.72,3.06,0.0,0.0,0.0,1.27,0.43,0.54,0.36,1.13
2121,Royce O'Neale,UTAH JAZZ,2020-01-14,AWAY,BROOKLYN NETS,2.21,0.73,1.34,3.65,1.49,2.32,1.07,1.07,0.77,5.03,1.94,0.24,0.24,0.79
2122,Taj Gibson,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,4.72,4.72,6.44,6.44,0.0,0.0,2.51,2.27,2.87,3.24,0.61,0.54,1.31,0.57
2123,Rodney McGruder,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,0.91,0.72,1.06,2.48,0.19,1.41,0.3,0.15,0.42,2.57,0.84,0.31,0.3,0.36
2124,Kyle Anderson,MEMPHIS GRIZZLIES,2020-01-14,HOME,HOUSTON ROCKETS,1.35,0.96,1.66,2.88,0.39,1.22,0.3,0.15,0.31,0.81,1.58,0.0,0.19,1.68
2125,Dante Exum,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,3.76,2.29,3.51,5.72,1.47,2.2,1.57,1.23,0.0,2.91,2.34,0.0,1.03,0.27
2126,Tyler Johnson,PHOENIX SUNS,2020-01-14,AWAY,ATLANTA HAWKS,2.12,1.93,2.9,4.93,0.19,2.03,0.0,0.0,0.15,0.98,0.62,0.0,0.19,0.19
2127,Cam Reddish,ATLANTA HAWKS,2020-01-14,HOME,PHOENIX SUNS,3.73,2.08,5.51,10.25,1.65,4.74,2.45,1.98,0.43,2.68,1.46,0.91,1.25,1.68
2128,Derrick Walton,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,0.59,0.26,1.18,2.1,0.33,0.92,0.0,0.0,0.0,0.59,0.66,0.0,0.26,0.0
2129,Jacob Evans,GOLDEN STATE WARRIORS,2020-01-14,HOME,DALLAS MAVERICKS,2.19,1.48,4.81,6.75,0.72,1.94,1.02,0.66,0.9,0.89,1.64,0.34,1.71,0.7
2130,Patrick Patterson,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,0.7,0.0,0.51,3.77,0.7,3.26,0.0,0.0,0.0,0.43,0.56,0.0,0.0,0.17
2131,Terance Mann,LOS ANGELES CLIPPERS,2020-01-14,HOME,CLEVELAND CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,Damyean Dotson,NEW YORK KNICKS,2020-01-14,AWAY,MILWAUKEE BUCKS,2.12,1.69,4.4,5.85,0.43,1.45,0.3,0.0,0.49,1.94,1.26,0.0,0.0,0.49
2133,Brandon Knight,CLEVELAND CAVALIERS,2020-01-14,AWAY,LOS ANGELES CLIPPERS,2.1,0.85,1.89,6.0,1.25,4.11,1.31,0.3,0.36,1.59,2.47,0.15,1.32,0.12
2134,Tobias Harris,PHILADELPHIA 76ERS,2020-01-15,HOME,BROOKLYN NETS,7.6,5.59,11.59,17.1,2.01,5.51,1.33,0.73,0.77,7.37,2.55,0.12,1.24,0.68
2135,DeMar DeRozan,SAN ANTONIO SPURS,2020-01-15,AWAY,MIAMI HEAT,9.25,8.86,14.5,15.08,0.39,0.58,11.24,9.98,1.02,5.59,5.77,0.0,2.33,1.15
2136,Russell Westbrook,HOUSTON ROCKETS,2020-01-15,HOME,PORTLAND TRAIL BLAZERS,11.05,10.05,19.18,23.72,1.0,4.54,7.38,5.59,0.67,4.28,6.79,0.0,4.98,1.61
